filename,type(sim/real),class(Benign=0/Malignant=1),Voxel
real_world_training/00856.bin,real,0,
real_world_training/00857.bin,real,0,
injected/00858.bin,real,1,
real_world_training/00859.bin,real,0,
real_world_training/00860.bin,real,0,
real_world_training/00861.bin,real,0,
real_world_training/00862.bin,real,0,
real_world_training/00863.bin,real,0,
injected/00864.bin,real,1,
injected/00865.bin,real,1,
real_world_training/00866.bin,real,0,
real_world_training/00867.bin,real,0,
real_world_training/00868.bin,real,0,
injected/00869.bin,real,1,
real_world_training/00870.bin,real,0,
injected/00871.bin,real,1,
real_world_training/00872.bin,real,0,
real_world_training/00873.bin,real,0,
injected/00874.bin,real,1,
real_world_training/00875.bin,real,0,
real_world_training/00876.bin,real,0,
injected/00877.bin,real,1,
real_world_training/00878.bin,real,0,
real_world_training/00879.bin,real,0,
real_world_training/00880.bin,real,0,
real_world_training/00881.bin,real,0,
real_world_training/00882.bin,real,0,
real_world_training/00883.bin,real,0,
real_world_training/00884.bin,real,0,
real_world_training/00885.bin,real,0,
injected/00886.bin,real,1,
real_world_training/00887.bin,real,0,
real_world_training/00888.bin,real,0,
real_world_training/00889.bin,real,0,
injected/00890.bin,real,1,
real_world_training/00891.bin,real,0,
injected/00892.bin,real,1,
real_world_training/00893.bin,real,0,
real_world_training/00894.bin,real,0,
real_world_training/00895.bin,real,0,
real_world_training/00896.bin,real,0,
real_world_training/00897.bin,real,0,
real_world_training/00898.bin,real,0,
real_world_training/00899.bin,real,0,
real_world_training/00900.bin,real,0,
injected/00901.bin,real,1,
real_world_training/00902.bin,real,1,
real_world_training/00903.bin,real,0,
injected/00904.bin,real,1,
real_world_training/00905.bin,real,0,
injected/00906.bin,real,1,
injected/00907.bin,real,1,
real_world_training/00908.bin,real,0,
real_world_training/00909.bin,real,0,
injected/00910.bin,real,1,
real_world_training/00911.bin,real,0,
real_world_training/00912.bin,real,0,
real_world_training/00913.bin,real,0,
real_world_training/00914.bin,real,0,
real_world_training/00915.bin,real,0,
injected/00916.bin,real,1,
injected/00917.bin,real,1,
injected/00918.bin,real,1,
injected/00919.bin,real,1,
real_world_training/00920.bin,real,0,
real_world_training/00921.bin,real,0,
real_world_training/00922.bin,real,0,
injected/00923.bin,real,1,
real_world_training/00924.bin,real,0,
real_world_training/00925.bin,real,0,
real_world_training/00926.bin,real,0,
injected/00927.bin,real,1,
real_world_training/00928.bin,real,0,
injected/00929.bin,real,1,
real_world_training/00930.bin,real,0,
injected/00931.bin,real,1,
injected/00932.bin,real,1,
real_world_training/00933.bin,real,0,
real_world_training/00934.bin,real,0,
real_world_training/00935.bin,real,0,
injected/00936.bin,real,1,
real_world_training/00937.bin,real,0,
real_world_training/00938.bin,real,0,
real_world_training/00939.bin,real,0,
real_world_training/00940.bin,real,0,
real_world_training/00941.bin,real,1,
real_world_training/00942.bin,real,0,
injected/00943.bin,real,1,
injected/00944.bin,real,1,
injected/00945.bin,real,1,
real_world_training/00946.bin,real,0,
real_world_training/00947.bin,real,0,
injected/00948.bin,real,1,
injected/00949.bin,real,1,
real_world_training/00950.bin,real,0,
injected/00951.bin,real,1,
real_world_training/00952.bin,real,0,
injected/00953.bin,real,1,
real_world_training/00954.bin,real,0,
real_world_training/00955.bin,real,0,
injected/00956.bin,real,1,
injected/00957.bin,real,1,
real_world_training/00958.bin,real,0,
real_world_training/00959.bin,real,0,
injected/00960.bin,real,1,
real_world_training/00961.bin,real,0,
injected/00962.bin,real,1,
injected/00963.bin,real,1,
real_world_training/00964.bin,real,0,
injected/00965.bin,real,1,
real_world_training/00966.bin,real,0,
real_world_training/00967.bin,real,0,
real_world_training/00968.bin,real,0,
real_world_training/00969.bin,real,0,
real_world_training/00970.bin,real,0,
injected/00971.bin,real,1,
real_world_training/00972.bin,real,1,
injected/00973.bin,real,1,
injected/00974.bin,real,1,
real_world_training/00975.bin,real,0,
injected/00976.bin,real,1,
real_world_training/00977.bin,real,0,
injected/00978.bin,real,1,
real_world_training/00979.bin,real,0,
real_world_training/00980.bin,real,0,
real_world_training/00981.bin,real,0,
injected/00982.bin,real,1,
injected/00983.bin,real,1,
injected/00984.bin,real,1,
injected/00985.bin,real,1,
real_world_training/00986.bin,real,1,
injected/00987.bin,real,1,
injected/00988.bin,real,1,
injected/00989.bin,real,1,
real_world_training/00990.bin,real,0,
real_world_training/00991.bin,real,0,
real_world_training/00992.bin,real,0,
real_world_training/00993.bin,real,0,
real_world_training/00994.bin,real,0,
real_world_training/00995.bin,real,0,
injected/00996.bin,real,1,
injected/00997.bin,real,1,
real_world_training/00998.bin,real,0,
real_world_training/00999.bin,real,0,
real_world_training/01000.bin,real,0,
real_world_training/01001.bin,real,0,
injected/01002.bin,real,1,
real_world_training/01003.bin,real,0,
real_world_training/01004.bin,real,0,
injected/01005.bin,real,1,
injected/01006.bin,real,1,
injected/01007.bin,real,1,
injected/01008.bin,real,1,
injected/01009.bin,real,1,
injected/01010.bin,real,1,
real_world_training/01011.bin,real,0,
injected/01012.bin,real,1,
real_world_training/01013.bin,real,0,
real_world_training/01014.bin,real,0,
injected/01015.bin,real,1,
injected/01016.bin,real,1,
injected/01017.bin,real,1,
real_world_training/01018.bin,real,0,
real_world_training/01019.bin,real,0,
real_world_training/01020.bin,real,0,
real_world_training/01021.bin,real,0,
injected/01022.bin,real,1,
injected/01023.bin,real,1,
real_world_training/01024.bin,real,0,
real_world_training/01025.bin,real,1,
real_world_training/01026.bin,real,0,
real_world_training/01027.bin,real,0,
real_world_training/01028.bin,real,0,
real_world_training/01029.bin,real,0,
injected/01030.bin,real,1,
injected/01031.bin,real,1,
real_world_training/01032.bin,real,0,
real_world_training/01033.bin,real,0,
real_world_training/01034.bin,real,0,
injected/01035.bin,real,1,
real_world_training/01036.bin,real,0,
real_world_training/01037.bin,real,0,
injected/01038.bin,real,1,
real_world_training/01039.bin,real,0,
injected/01040.bin,real,1,
real_world_training/01041.bin,real,0,
injected/01042.bin,real,1,
injected/01043.bin,real,1,
real_world_training/01044.bin,real,0,
real_world_training/01045.bin,real,0,
real_world_training/01046.bin,real,0,
real_world_training/01047.bin,real,0,
injected/01048.bin,real,1,
real_world_training/01049.bin,real,0,
injected/01050.bin,real,1,
real_world_training/01051.bin,real,0,
real_world_training/01052.bin,real,1,
injected/01053.bin,real,1,
injected/01054.bin,real,1,
real_world_training/01055.bin,real,0,
real_world_training/01056.bin,real,0,
injected/01057.bin,real,1,
injected/01058.bin,real,1,
injected/01059.bin,real,1,
real_world_training/01060.bin,real,0,
injected/01061.bin,real,1,
injected/01062.bin,real,1,
injected/01063.bin,real,1,
real_world_training/01064.bin,real,0,
injected/01065.bin,real,1,
real_world_training/01066.bin,real,0,
injected/01067.bin,real,1,
injected/01068.bin,real,1,
real_world_training/01069.bin,real,1,
injected/01070.bin,real,1,
real_world_training/01071.bin,real,0,
injected/01072.bin,real,1,
real_world_training/01073.bin,real,0,
real_world_training/01074.bin,real,0,
injected/01075.bin,real,1,
injected/01076.bin,real,1,
real_world_training/01077.bin,real,1,
real_world_training/01078.bin,real,0,
real_world_training/01079.bin,real,0,
real_world_training/01080.bin,real,0,
real_world_training/01081.bin,real,0,
real_world_training/01082.bin,real,0,
real_world_training/01083.bin,real,0,
real_world_training/01084.bin,real,0,
real_world_training/01085.bin,real,0,
injected/01086.bin,real,1,
real_world_training/01087.bin,real,0,
real_world_training/01088.bin,real,0,
real_world_training/01089.bin,real,0,
real_world_training/01090.bin,real,0,
real_world_training/01091.bin,real,0,
real_world_training/01092.bin,real,0,
injected/01093.bin,real,1,
real_world_training/01094.bin,real,0,
injected/01095.bin,real,1,
real_world_training/01096.bin,real,0,
real_world_training/01097.bin,real,0,
real_world_training/01098.bin,real,0,
injected/01099.bin,real,1,
real_world_training/01100.bin,real,0,
real_world_training/01101.bin,real,0,
injected/01102.bin,real,1,
injected/01103.bin,real,1,
injected/01104.bin,real,1,
real_world_training/01105.bin,real,0,
real_world_training/01106.bin,real,0,
real_world_training/01107.bin,real,0,
injected/01108.bin,real,1,
injected/01109.bin,real,1,
real_world_training/01110.bin,real,0,
injected/01111.bin,real,1,
injected/01112.bin,real,1,
real_world_training/01113.bin,real,0,
injected/01114.bin,real,1,
injected/01115.bin,real,1,
injected/01116.bin,real,1,
real_world_training/01117.bin,real,0,
injected/01118.bin,real,1,
real_world_training/01119.bin,real,0,
real_world_training/01120.bin,real,0,
injected/01121.bin,real,1,
injected/01122.bin,real,1,
injected/01123.bin,real,1,
injected/01124.bin,real,1,
injected/01125.bin,real,1,
real_world_training/01126.bin,real,0,
injected/01127.bin,real,1,
injected/01128.bin,real,1,
real_world_training/01129.bin,real,0,
injected/01130.bin,real,1,
real_world_training/01131.bin,real,0,
injected/01132.bin,real,1,
injected/01133.bin,real,1,
real_world_training/01134.bin,real,0,
injected/01135.bin,real,1,
real_world_training/01136.bin,real,0,
real_world_training/01137.bin,real,0,
real_world_training/01138.bin,real,0,
injected/01139.bin,real,1,
real_world_training/01140.bin,real,0,
real_world_training/01141.bin,real,0,
real_world_training/01142.bin,real,0,
real_world_training/01143.bin,real,0,
real_world_training/01144.bin,real,0,
real_world_training/01145.bin,real,1,
real_world_training/01146.bin,real,0,
real_world_training/01147.bin,real,0,
injected/01148.bin,real,1,
injected/01149.bin,real,1,
injected/01150.bin,real,1,
real_world_training/01151.bin,real,0,
real_world_training/01152.bin,real,0,
real_world_training/01153.bin,real,0,
real_world_training/01154.bin,real,0,
real_world_training/01155.bin,real,1,
injected/01156.bin,real,1,
injected/01157.bin,real,1,
real_world_training/01158.bin,real,0,
injected/01159.bin,real,1,
real_world_training/01160.bin,real,1,
real_world_training/01161.bin,real,0,
real_world_training/01162.bin,real,0,
injected/01163.bin,real,1,
injected/01164.bin,real,1,
injected/01165.bin,real,1,
real_world_training/01166.bin,real,0,
injected/01167.bin,real,1,
real_world_training/01168.bin,real,0,
real_world_training/01169.bin,real,0,
real_world_training/01170.bin,real,0,
real_world_training/01171.bin,real,0,
real_world_training/01172.bin,real,0,
injected/01173.bin,real,1,
injected/01174.bin,real,1,
real_world_training/01175.bin,real,0,
real_world_training/01176.bin,real,0,
injected/01177.bin,real,1,
real_world_training/01178.bin,real,0,
real_world_training/01179.bin,real,0,
real_world_training/01180.bin,real,0,
real_world_training/01181.bin,real,0,
real_world_training/01182.bin,real,0,
real_world_training/01183.bin,real,0,
injected/01184.bin,real,1,
injected/01185.bin,real,1,
injected/01186.bin,real,1,
real_world_training/01187.bin,real,0,
real_world_training/01188.bin,real,0,
real_world_training/01189.bin,real,0,
real_world_training/01190.bin,real,0,
real_world_training/01191.bin,real,0,
injected/01192.bin,real,1,
injected/01193.bin,real,1,
real_world_training/01194.bin,real,0,
real_world_training/01195.bin,real,0,
injected/01196.bin,real,1,
real_world_training/01197.bin,real,0,
injected/01198.bin,real,1,
real_world_training/01199.bin,real,0,
real_world_training/01200.bin,real,1,
real_world_training/01201.bin,real,0,
injected/01202.bin,real,1,
injected/01203.bin,real,1,
injected/01204.bin,real,1,
real_world_training/01205.bin,real,0,
injected/01206.bin,real,1,
injected/01207.bin,real,1,
real_world_training/01208.bin,real,0,
real_world_training/01209.bin,real,0,
real_world_training/01210.bin,real,0,
real_world_training/01211.bin,real,0,
injected/01212.bin,real,1,
real_world_training/01213.bin,real,0,
real_world_training/01214.bin,real,0,
injected/01215.bin,real,1,
real_world_training/01216.bin,real,0,
real_world_training/01217.bin,real,0,
real_world_training/01218.bin,real,0,
real_world_training/01219.bin,real,0,
injected/01220.bin,real,1,
real_world_training/01221.bin,real,0,
real_world_training/01222.bin,real,0,
injected/01223.bin,real,1,
injected/01224.bin,real,1,
real_world_training/01225.bin,real,0,
real_world_training/01226.bin,real,0,
injected/01227.bin,real,1,
real_world_training/01228.bin,real,0,
real_world_training/01229.bin,real,0,
real_world_training/01230.bin,real,0,
real_world_training/01231.bin,real,0,
real_world_training/01232.bin,real,0,
real_world_training/01233.bin,real,0,
injected/01234.bin,real,1,
real_world_training/01235.bin,real,0,
real_world_training/01236.bin,real,0,
injected/01237.bin,real,1,
real_world_training/01238.bin,real,0,
real_world_training/01239.bin,real,0,
injected/01240.bin,real,1,
real_world_training/01241.bin,real,0,
injected/01242.bin,real,1,
real_world_training/01243.bin,real,0,
real_world_training/01244.bin,real,0,
real_world_training/01245.bin,real,0,
real_world_training/01246.bin,real,0,
real_world_training/01247.bin,real,0,
real_world_training/01248.bin,real,0,
injected/01249.bin,real,1,
real_world_training/01250.bin,real,0,
real_world_training/01251.bin,real,0,
injected/01252.bin,real,1,
real_world_training/01253.bin,real,0,
real_world_training/01254.bin,real,0,
real_world_training/01255.bin,real,0,
injected/01256.bin,real,1,
real_world_training/01257.bin,real,0,
real_world_training/01258.bin,real,0,
real_world_training/01259.bin,real,0,
injected/01260.bin,real,1,
real_world_training/01261.bin,real,0,
real_world_training/01262.bin,real,0,
real_world_training/01263.bin,real,0,
injected/01264.bin,real,1,
injected/01265.bin,real,1,
injected/01266.bin,real,1,
injected/01267.bin,real,1,
real_world_training/01268.bin,real,0,
real_world_training/01269.bin,real,0,
real_world_training/01270.bin,real,0,
real_world_training/01271.bin,real,0,
injected/01272.bin,real,1,
injected/01273.bin,real,1,
injected/01274.bin,real,1,
real_world_training/01275.bin,real,0,
real_world_training/01276.bin,real,0,
injected/01277.bin,real,1,
injected/01278.bin,real,1,
real_world_training/01279.bin,real,0,
real_world_training/01280.bin,real,0,
real_world_training/01281.bin,real,0,
real_world_training/01282.bin,real,0,
injected/01283.bin,real,1,
real_world_training/01284.bin,real,0,
injected/01285.bin,real,1,
injected/01286.bin,real,1,
real_world_training/01287.bin,real,1,
real_world_training/01288.bin,real,0,
real_world_training/01289.bin,real,0,
injected/01290.bin,real,1,
injected/01291.bin,real,1,
